id,name,cluster
714780,Toshiba THN-M401S0160E2 16 GB EXCERIA PRO M401 MicroSD Card,117
67134,Sandisk microSDHC (4GB),118
425879,SanDisk Scheda di Memoria MicroSDHC I 4 GB Classe 4,118
298875,SanDisk Scheda di Memoria MicroSDHC 4 GB Classe 4 con Adattatore SD,118
172545,SanDisk 4GB Micro SD Class 4 Memory Card,118
158213,Sandisk microSDHC (4GB) + Adapter Photo microSDHC,118
1188969,SanDisk Micro SDHC 4GB Class 4 Speicherkarte,118
193817,SanDisk - flashgeheugenkaart - 4 GB - microSDHC\n,118
168378,Sandisk Carte mémoire microSDHC - 4 Go,118
884057,Sandisk MICRO SDHC 4 GO - SDSDQ004GE11M (1198491),118
1139427,SanDisk - carte mémoire flash - 4 Go - microSDHC,118
830684,SanDisk MicroSDHC+SD adapter 4GB SDSDQM-004G-B35A en Fnac.es,118
161758,SanDisk microSDHC 4GB Class 4 Speicherkarte (inkl. microSD zu SD Adapter),118
380675,Sandisk MicroSDHC 4 Gb | microSD | Memorie | Foto De Angelis,118
317453,Sandisk Carte mémoire microSDHC - 4 Go,118
551643,DE SDHC DIGITAL DUAL - PLUS SANDISK U3 WITH,119
655875,Sandisk SDHC Digital Dual - with PLUS de U3,119
524809,SanDisk USB PRO Pro + + Tipo-A GB - U3 online UHS-II,120
494609,usb + pro u3 gb - tipo-a + sandisk pro online uhs-ii,120
1188362,"kingston extreme scheda gb 64 drive, gb",121
367660,"Kingston Extreme Scheda GB 64 DRIVE, GB",121
227670,Tarjeta SDXC 128 64GB SDHC SDXC UHS-I Class bis color,122
238092,tarjeta 128 64gb sdhc sdxc uhs-i class bis color,122
737955,Clé USB Lexar JUMPDRIVE S25 32GB (4110331),123
1202955,Lexar JumpDrive S25 32GB USB 3.0 Flash Drive LJDS25-32GABEU (Verde),123
803882,Clé USB Lexar JUMPDRIVE S25 32GB (4110331),123
1010517,Lexar LJDS25-32GABEU JumpDrive S25 32Go USB 3.0 Flash Drive vert,123
644180,LEXAR LJDS25-32GABEU S25 USB-Stick 32 GB,123
259785,Lexar JumpDrive S25 32GB USB 3.0 Flash Drive LJDS25-32GABEU (Verde),123
9091,Lexar JumpDrive S25  Memoria USB 3.0  32 GB en Fnac.es,123
386383,Pendrive LEXAR Jumpdrive S25 32 GB,123
1058184,Lexar JumpDrive S25 32GB USB 3.0 Flash Drive LJDS25-32GABEU (Green),123
524,Clé USB3.0 Lexar JumpDrive S25 32 Go Vert et blanc,123
706713,Lexar JumpDrive S25 32GB USB 3.0 Flash Drive LJDS25-32GABEU (Green),123
1081884,Stick 32GB SDXC Plus Blade de Secure PRO Versand w/USB Lexar de Class (MK1374912696) Class Tesco,124
317103,Tesco 32GB SDXC Plus Blade PRO Stick Secure Versand in w/USB Lexar de (MK1374912696) de Class Class,124
99025,Lexar LJDS25-64GABEU JumpDrive S25 64Go USB 3.0 Flash Drive Violet,125
265412,Lexar JumpDrive S25 - USB-Flash-Laufwerk - 64 GB - USB 3.0 - Violett,125
780644,Lexar JumpDrive S25 64GB USB 3.0 Flash Drive LJDS25-64GABEU (Lila),125
228540,"Tesco direct: Lexar JumpDrive S25 64 GB USB 3.0 Flash Drive - Purple, White",125
62204,Lexar JumpDrive S25 64GB USB 3.0 Flash Drive LJDS25-64GABEU (Purple),125
290170,Pendrive LEXAR Jumpdrive S25 64 GB,125
1191001,Lexar JumpDrive S25  Memoria USB 3.0  64 GB violeta en Fnac.es,125
763705,Pendrive Lexar JumpDrive S25 USB 3.0 64 GB,125
792263,LEXAR JumpDrive S25 64GB,125
641047,Lexar JumpDrive S25 64GB USB 3.0 Flash Drive LJDS25-64GABEU (Viola),125
295618,Clé USB Lexar JUMPDRIVE S25 64GB (4110315),125
1124481,Clé USB Lexar JUMPDRIVE S25 64GB (4110315),125
49695,Lexar JumpDrive S25 Memoria USB 3.0 64 GB violeta Fnac.es Lexar,125
693296,Lexar JumpDrive S25 USB 3.0 64GB,125
300125,Kingston XQD 300x - Card USB microSDHC GB SDHC 300x + flash,126
811557,kingston + 300x - sdhc gb flash usb card 300x xqd microsdhc,126
1114663,"sandisk technology memoria 1000x silber\\u002fschwarz, c (4224221) gb c10 16 to mb/s, - v30 u3,",127
247046,"SanDisk Technology Memoria 1000x Silber\\u002FSchwarz, C (4224221) GB C10 16 Adaptateur to MB/s, - V30 U3,",127
1139241,"KINGSTON USB SDXC CANVAS EXTREME SPEED 16 CLASS MICRO+ADAPTER CON SD STICK MB/S, MO/S, CLASE USB",128
676113,"Kingston USB SDXC Canvas Extreme SPEED 16 Class MICRO+ADAPTER con 2.0 SD Stick MB/s, Mo/s, Clase USB",128
370991,Tesco direct: TOS-U202-128GB-WHI 128GB TransMemory USB 2.0 Flash Drive,129
1003394,"TOSHIBA TransMemory U202, 128 GB, weiss",129
224432,Toshiba TransMemory U202 - USB-flashstation - 128 GB\n,129
197645,"Toshiba THN-U202W1280E4, 128 GB, 2.0, USB-Anschluss Typ A, Kappe, 8 g, Weiß",129
623181,"TOSHIBA TransMemory U202, 128 GB, weiss",129
847798,Clé USB 128 Go - THN-U202W1280E4 - Blanc TOSHIBA Achat dans le rayon Clés USB USB 2.0,129
453815,Clé USB Toshiba THN-U202W1280E4 128Go USB 2.0 Type A Blanc lecteur USB flash (MK1725168789),129
169836,Pen Drive TOSHIBA 128GB U202W Blanco,129
894229,Clé USB Toshiba THN-U202W1280E4 128Go USB 2.0 Type A Blanc lecteur USB flash (MK1725168789),129
297216,Toshiba TransMemory U202 128GB USB Flash Drive USB 2.0 - White - THN-U202W1280E4,129
229077,"Toshiba TransMemory U202 flash drive 128 GB (vit) - Minneskort, USB-minne",129
122433,Memoria USB Toshiba Transmemory U202 USB 2.0 128GB en Fnac.es,129
772166,"TOSHIBA TransMemory U202, 128 GB",129
8783,pny usb achat mémoire avec 16go 32gb jusqu\'à 300mb/s with negro 128gb allant memoria uhs-ii 64gb,130
190939,PNY USB 32GB mémoire 128GB 64GB Achat jusqu\'à 300MB/S 16go avec Negro UHS-II allant with memoria,130
909904,Samsung USB Pro (150MB/Sec) USB U3 GB Plus SD; U3 Black Adapter erste Tarjeta,131
942020,USB TARJETA (150MB/SEC) SD; SAMSUNG U3 USB PLUS PRO U3 BLACK ADAPTER ERSTE GB,131
894160,Shop Samsung Galaxy A10 Dual SIM Black 32GB 4G LTE online in Egypt,132
485530,Shop Samsung Galaxy A10 Dual SIM Black 32GB 4G LTE online in Egypt,132
442963,"Samsung Galaxy A10 Dual SIM - 32GB, 2GB RAM, 4G LTE, Black",132
220928,Toshiba EXCERIA N302 - Flash-Speicherkarte - 128 GB - UHS-I U3 / Class10 - SDXC UHS-I,133
638687,Toshiba Exceria Pro N302 SDXC 128GB UHS-I U3 Speicherkarte (bis zu 90MB/Sek. lesen),133
128859,"Toshiba Scheda di Memoria SDXC 128GB, Exceria, 90MB/s, Classe 10, U3",133
315859,TOSHIBA - SD EXCERIA 90MB/S 128GB&nbsp;Rosso/Nero,133
752497,"Toshiba EXCERIA N302 N302 SDXC 128GB 128GB SDXC UHS-I Clase 10 memoria flash - Tarjeta de memoria (128 GB, SDXC, Clase 10, 90 MB/s, UHS-I, 24 mm)",133
70469,Toshiba EXCERIA N302 - carte mémoire flash - 128 Go - SDXC UHS-I,133
1126736,Karta TOSHIBA SDXC 128GB Exceria N302  UHS,133
1131983,Toshiba Exceria N302 SDXC kort 128 GB - Minneskort till kamera,133
312805,Toshiba Exceria N302 128GB SD Memory Card 90 MB/s 4K HD - THN-N302R1280E4,133
63135,"Toshiba EXCERIA N302 N302 SDXC 128GB 128GB SDXC UHS-I Clase 10 memoria flash - Tarjeta de memoria (128 GB, SDXC, Clase 10, 90 MB/s, UHS-I, 24 mm)",133
569381,Toshiba Exceria N302 SDXC kort 128 GB - Minneskort till kamera,133
25174,Toshiba EXCERIA N302 - carte mémoire flash - 128 Go - SDXC UHS-I,133
69596,Karta pami?ci TOSHIBA N302 SDHC 128GB THN,133
796994,Toshiba Exceria N302 128GB SD Memory Card 90 MB/s 4K HD - THN-N302R1280E4,133
1090221,Tesco direct: TOS-N302-128GB-SD 128GB Exceria SD Flash Card Speed Class 3,133
947060,TARJETA CRUZER® LEXAR SDXC 64 3.0 USB 100MB/S SD 2,134
1139290,Tarjeta Cruzer® Lexar SDXC SF8N8&nbsp; 64 3.0 USB 100MB/s SD 2,134
470729,Pami?? LEXAR JumpDrive C20m 32 GB,135
406193,"Clé USB Lexar JumpDrive C20m 32GB 32GB USB 3.0 (3.1 Gen 1) Type-A/Type-C Noir, Argent lecteur USB flash (MK113845669)",135
557660,LEXAR Jumpdrive C20m 32GB,135
806628,Mémoire 32GB JumpDrive C20m LEXAR Achat dans le rayon Clés USB USB 3.1,135
860878,"Clé USB Lexar JumpDrive C20m 32GB 32GB USB 3.0 (3.1 Gen 1) Type-A/Type-C Noir, Argent lecteur USB flash (MK113845669)",135
1478,Memoria USB Lexar Jumpdrive C20m USB3.0 - MicroUSB 32GB Pendrive ipec discount Lexar,135
1033730,"Lexar JumpDrive C20m 32GB micro-USB Flash Drive,LEXJ4,LJDC20m-32GBBEU",135
571435,Lexar LJDC20m-32GBBEUK JumpDrive C20m micro-USB-Flash-Laufwerk 32GB,135
561426,Lexar JumpDrive C20m 32GB micro-USB Flash Drive,135
919642,Pendrive Lexar JumpDrive C20m USB 3.1 32 GB con cable plata/negro/azul,135
919604,Mémoire 32GB JumpDrive C20m LEXAR Achat dans le rayon Clés USB USB 3.1,135
919972,LEXAR USB-stick 32 GB (LJDC20M-32GBBEU),135
532152,Tesco direct: Lexar JumpDrive C20m 32GB USB 3.0 (3.1 Gen 1) Type-A/Type-C Black Silver,135
781486,"64gb, class ultra high-performance 10 128 uhs-i se9 toshiba 95 c fino",136
369253,"Toshiba High-Performance Ultra 64GB, se9 UHS-I 128 C 10 95 Class Fino",136
336488,"tarjeta ultra memory carte 64 extrem de 4gb 90mo/s uhs-1, a1 (3.1 10), gb sd sd,",137
70401,"carte ultra 64 tarjeta extrem memory gb 4gb a1 (3.1 90mo/s uhs-1, 10), de sd sd,",137
98921,USB Flash Kingston DataTraveler SE9 G2 8GB kovový,138
323761,Kingston DataTraveler DTSE9G2 8GB Speicherstick USB 3.0 silber,138
923173,Tesco direct: Kingston 8GB DataTraveler SE9 G2 USB 3.0 Flash Drive,138
1000736,"Kingston DataTraveler SE9 G2 - Memoria 8GB USB 3.0, plateado",138
234753,"Kingston DataTraveler SE9 G2 - chiavetta 8GB USB 3.0, grigia",138
1204844,"Sony JumpDrive HyperX 32 Memoria USB (4GB) 10 MB/s White Aqua,PNY,FD32GATT4PAS1KA-EF microSDXC MEDIA",139
807373,"SONY JUMPDRIVE HYPERX 32 MEMORIA USB (4GB) MB/S WHITE AQUA,PNY,FD32GATT4PAS1KA-EF MICROSDXC MEDIA",139
459383,tarjeta ultra 3.0 metal pro 80mb/s 90mb/sec sandisk 8 przeno?ne,140
1026283,Tarjeta Ultra SANDISK 90MB/Sec Pro 80MB/s METAL 3.0 8 przeno?ne,140
295547,sandisk transmemory 16gb 64gb 2.0 schwarz/rot 32 es,141
534812,SANDISK TransMemory 16GB 64GB 2.0 schwarz/rot - 32 Es,141
164475,lexar sd 16gb react microsdxc zilver 32 32gb 300mb/s unità to,142
48662,Lexar SD 16GB React microSDXC Zilver 32 32GB 300MB/s unità to,142
713339,SANDISK CARTM DTIG4 SDXC 32go memoria UHS-I - Adapter +,143
530065,SANDISK CARTM DTIG4 SDXC 32GO MEMORIA UHS-I - ADAPTER +,143
303751,Clé microSDHC-Card DataTraveler Scheda Go CL10 adaptador GB USB E,144
602027,Clé microSDHC-Card DataTraveler Scheda 10 EXTREME Go CL10 adaptador GB USB E,144
677787,"SANDISK SDC10G2/64GB MICRO (128GB) EXTREME R95/W90 3.1, ADAPTATEUR GB, - SD SDHC SERIES",145
1180312,"SanDisk SDC10G2/64GB Micro (128GB) Extreme R95/W90 3.1, Adaptateur GB, - SD SDHC Series",145
189081,"CLÉ EXTREME U202, 128 UHS 16GB USB GB\N TILL + EGYPT CLASS10 AB ADAPTADOR) CARDS UHS",146
772627,"clé extreme u202, 128 uhs 16gb usb gb\n till + egypt class10 ab adaptador) cards uhs",146
691105,Pendrive Lexar JumpDrive C20c USB 3.1 128 GB con cable plata/negro/rojo,147
84825,LEXAR JumpDrive C20c 128 GB,147
388855,Lexar 8GB JumpDrive V10 8GB USB 2.0 Tipo-A Blu unità flash USB,147
506623,Lexar LJDC20c-128BBEUK JumpDrive C20c USB Type-C-Flash-Laufwerk 128GB,147
1173287,"Lexar JumpDrive C20m 128 GB micro-USB Flash Drive,LEXJ4,LJDC20m-128BBEU",147
598728,"Clé USB Lexar JumpDrive C20c 128GB 128GB USB 3.0 (3.1 Gen 1) Type-A/Type-C Noir, Argent lecteur USB flash (MK1008030400)",147
1144172,Lexar LJDC20c-128BBEU Clé USB 3.0 128 Go,147
116937,Tesco direct: Lexar JumpDrive C20c 128GB USB 3.0 (3.1 Gen 1) Type-A/Type-C Black Silver,147
84492,Memoria USB Lexar Jumpdrive C20c 128 GB en Fnac.es,147
282566,"Clé USB Lexar JumpDrive C20c 128GB 128GB USB 3.0 (3.1 Gen 1) Type-A/Type-C Noir, Argent lecteur USB flash (MK1008030400)",147
767650,Memoria USB Lexar Jumpdrive C20c 128 GB ipec discount Lexar,147
861210,Pami?? LEXAR JumpDrive C20c (LJDC20C Pami?? LEXAR JumpDrive C20c (LJDC20C,147
146938,Lexar JumpDrive C20c 128 GB USB Type-C Flash Drive,147
791804,SANDISK Ultra Plus Class 10 SD Memory Card - 16 GB,148
899548,SANDISK SDHC 16GB 80MB/S CL10\n,148
910262,Sandisk SDSDUNC-016G SDHC Ultra Plus UHS-I class_10,148
888056,Tarjeta de memoria SDXC SanDisk Ultra Plus Clase 10 16 gb,148
325973,SANDISK Ultra Plus Class 10 SDHC Memory Card - 16 GB,148
920752,Carte Mémoire Sandisk ultra PLUS SDHC 16Go 80Mo/seconde UHS-I\n,148
197332,SANDISK Ultra Plus Class 10 SD Memory Card - 16 GB,148
413249,SANDISK Ultra Plus SDHC / SDXC Geheugenkaart 64 GB 80 MB/s,149
559882,Carte Mémoire Sandisk ultra PLUS SDXC 64Go 80Mo/seconde UHS-I\n,149
177180,"Carte mémoire SDXC SanDisk Ultra PLUS 64 Go, Classe 10,SanDisk,SDSDUSC-064G-GN6IN",149
428967,"Carte mémoire SDXC SanDisk Ultra PLUS 64 Go, Classe 10",149
707507,SANDISK Ultra Plus Class 10 SD Memory Card - 64 GB,149
550979,"Carte mémoire SDXC SanDisk Ultra PLUS 64 Go, Classe 10",149
529606,SANDISK Ultra Plus Class 10 SD Memory Card - 64 GB,149
959788,SANDISK Ultra Plus Class 10 SDXC Memory Card - 64 GB,149
936053,"Carte mémoire SDXC SanDisk Ultra PLUS 64 Go, Classe 10",149
475864,"Carte mémoire SDXC SanDisk Ultra PLUS 64 Go, Classe 10",149
778978,Lexar P20 32GB USB 3.0 JumpDrive - LJDP20-32GCRBEU,150
544528,"Lexar P20 32Go USB 3.0 JumpDrive - LJDP20-32GCRBEU,LEXAR MEDIA INC,LJDP20-32GCRBEU,drive,flash,lexar,usb",150
1202669,Lexar P20 32GB USB 3.0 JumpDrive - LJDP20-32GCRBEU,150
932308,Clé USB Lexar P20 USB 3.0 32 GO (4187369),150
510622,"Lexar P20 32GB USB 3.0 JumpDrive - LJDP20-32GCRBEU,LEXAR MEDIA INC,LJDP20-32GCRBEU",150
60252,"Lexar P20 32GB USB 3.0 JumpDrive - LJDP20-32GCRBEU,LEXAR MEDIA INC,LJDP20-32GCRBEU",150
1195986,Lexar P20 32Go USB 3.0 JumpDrive - LJDP20-32GCRBEU,150
345880,Lexar P20 32GB USB 3.0 JumpDrive - LJDP20-32GCRBEU,150
120380,Clé USB3.0 Lexar JumpDrive P20 32 Go Noir,150
873151,Tesco direct: Lexar JumpDrive P20 32GB USB 3.0 (3.1 Gen 1) Type-A Black flash drive,150
792738,Clé USB Lexar P20 USB 3.0 32 GO (4187369),150
692775,Lexar JumpDrive P20 32GB - Pendrive / Memoria USB ASdiscount Lexar,150
968858,Lexar JumpDrive P20 32GB - Pendrive / Memoria USB en Fnac.es,150
1123797,JumpDrive P20 - USB 3.0 - 32 Go LEXAR Achat dans le rayon Clés USB USB 3.0,150
23568,"Intenso SD Scheda GB Ultra Memoria Memory [Eco-Friendly DTI Mo/s, dúo Class uhs-i Photo Story [Newest MB/sec,",151
1024761,"INTENSO SD SCHEDA GB ULTRA MEMORIA MEMORY [ECO-FRIENDLY DTI MO/S, DÚO CLASS UHS-I PHOTO STORY [NEWEST MB/SEC,",151
385789,Sandisk microSDHC-Card Cruzer Pro SD 64GB 80MB/s 64GB Fnac.es USB pen zu THN-M302R0320EA,152
545058,SANDISK MICROSDHC-CARD CRUZER PRO SD 64GB 80MB/S 64GB FNAC.ES USB PEN ZU THN-M302R0320EA,152
738050,SANDISK Ultra Plus Class 10 SDHC Memory Card - 32 GB,153
300975,SANDISK Ultra Plus SDHC / SDXC Geheugenkaart 32 GB 80 MB/s,153
313523,SANDISK SDHC 32GB 80MB/S CL10\n,153
772976,Carte Mémoire Sandisk ultra PLUS SDHC 32Go 80Mo/seconde UHS-I\n,153
866237,SANDISK Ultra Plus Class 10 SD Memory Card - 32 GB,153
452479,"CARTE XQD GB UZ SANDISK 300X 128GB, ADAPTER UHS-I, 150MB/SEK.FFP 3.1 - - SD",154
443150,"Carte XQD GB UZ Sandisk 300x 128GB, Adapter UHS-I, 150MB/Sek.FFP 3.1 with - - sd",154
439660,Carte SD Lexar PREMIUM SERIES SDHC 8 Go - SD 300X 8GB (4116020),155
993124,"Lexar LSD8GBBBEU300 - Tarjeta de memoria SD Premium de 8 GB (con hasta 45 MB/s, Clase 10, velocidad de 300x)",155
865766,Lexar 8GB 300x Premium II SDHC Card,155
1036612,"Lexar LSD8GBBBEU300 - Tarjeta de memoria SD Premium de 8 GB (con hasta 45 MB/s, Clase 10, velocidad de 300x)",155
1194697,Lexar SDHC 8 Gb 300X Classe 10 | SD (secure digital) | Memorie | Foto De Angelis,155
547526,Carte SD Lexar PREMIUM SERIES SDHC 8 Go - SD 300X 8GB (4116020),155
959248,Lexar Platinum II 300x 8GB SDHC U1 Speicherkarte - LSD8GBBBEU300,155
944678,Lexar SDHC 8GB Premium UHS-I 300x,155
659115,Lexar Platinum II 300x 8GB SDHC U1 Memory Card - LSD8GBBBEU300,155
286016,Lexar 8GB 300x Premium II SDHC Card,155
56283,Tarjeta de Memoria Lexar SDHC de 8GB Clase 10,155
358838,Lexar Premium II 300X 8GB SDHC U1 Scheda di memoria - LSD8GBBBEU300,155
1028606,"Sony XQD Line 16GB SDHC (Ex-Demo) 64 czytnikiem Class 10 | jusqu'à Vert adaptateur 98MB/S,",156
402203,"XQD (Ex-Demo) adaptateur 16GB Line 64 Vert czytnikiem Class SDHC 10 jusqu'à Sony | 98MB/S,",156
204194,"kingston tarjeta versand 64 microsdhc karte class 3.1, 260mb/s en version) bleu drive 4k microsdhc,",157
1147681,"Kingston Tarjeta Karte 64 microSDHC Class 3.1, 260MB/s Versand en Version) Bleu microSDHC, 4k drive",157
531664,KARTA SANDISK SDHC 3.0 USB-STICK 32 CAMERA - SPEICHERKARTE EINFACH FLASH,158
836388,Karta Sandisk Sdhc 3.0 USB-stick 32 Camera - - Speicherkarte einfach flash,158
1057575,Kingston Ultra 64 GB 32GB schwarz GB Class 300 Classe10),159
25702,kingston ultra 64 gb 32gb schwarz gb class 300,159
1065772,SANDISK HyperX SD-HC Professional Clase 64GO + verde USB PRO 3.0-Lesegerät Red Card SD lecteur Noir USB,160
372165,RED SANDISK SD-HC HYPERX NOIR 64GO + PROFESSIONAL CARD CLASE PRO USB USB VERDE LECTEUR SD 3.0-LESEGERÄT,160
1205038,"SONY 128 PENDRIVE - 10 UHS-I MEMORY MINNESKORT 3.1 BLACK/SILVER MB/S, NERO ADAPTATEUR MICROSDXC",161
499028,"Sony 128 pendrive - 10 UHS-I Memory Minneskort 3.1 Black/Silver MB/s, Nero adaptateur microSDXC",161
820,"SONY SF32UX2, -20 UHS-1 Class UHS-I 633X Flash - pami?ci SDXC 2.0 /",162
675209,"SONY SDXC SF32UX2, UHS-1 pami?ci UHS-I 633X Flash - Class -20 Reader 2.0 /",162
1121690,Pam??ová karta Kingston SDHC 16GB UHS-I U1 (90R/45W),163
299703,Kingston Ultimate - carte mémoire flash - 16 Go - SDHC\n,163
836413,Kingston SDA10/16GB UHS-I SDHC/SDXC SD-Karte Klasse 10 Speicherkarte,163
30549,Kingston Technology SDA10/16GB 16GB UHS-I Ultimate Flash Card,163
1001298,Kingston Carte SD Professionnelles SDA10/16GB UHS-I SDHC/SDXC Classe 10 - 16Go,163
54473,"KINGSTON Ultimate SDHC 16GB, UHS-I/Class 10 (SDA10/16GB)",163
953700,Kingston Ultimate - flashgeheugenkaart - 16 GB - SDHC\n,163
1042554,Kingston SDHC 16GB Ultimate Memory Class 10 UHS-I,163
1131772,Kingston Ultimate - carte mémoire flash - 16 Go - SDHC,163
40426,"KINGSTON Ultimate SDHC 16GB, UHS-I/Class 10 (SDA10/16GB)",163
476435,Kingston SDHC Class 10 UHS-I 16GB,163
227974,Tesco direct: Kingston 16 GB SDHC Class 10 Ultimate High Speed Memory Card SDA10/16GB,163
376504,Kingston Scheda SD Professionale SDA10/16GB UHS-I SDHC/SDXC di Classe 10 - 16GB,163
452275,Kingston Ultimate - Flash-Speicherkarte - 16 GB - UHS Class 1 /,163
839,"micro-sdxc Canvas Memoria USM64GQX 32 USB 16GB KINGSTON 10, usb",164
948060,"KINGSTON USM64GQX 32 UHS-I Canvas micro-sdxc USB 16GB Memoria usb 10,",164
115528,SanDisk SD 128GB - SDHC EVO U3 de jaune Gen 32 + U3,165
421594,sandisk sd 128gb - sdhc u3 de jaune gen 32 + u3,165
662811,TOSHIBA SDXC GO MICRO 3.0 SPEICHERKARTE (SDHC) WHITE/BLUE AND V30,166
566089,Toshiba SDXC Go Micro 3.0 Speicherkarte (SDHC) White/Blue and V30,166
207532,- XQD MEMORIA PRO 2.0 MICRO SONY 32,167
869193,Sony XQD Pro Micro Memoria 32 - 2.0,167
738124,Intenso 256GB/3.1/HXS3/256GB 300x Tarjeta UHS1 16GB go GB -,168
577242,Intenso 256GB/3.1/HXS3/256GB Tarjeta UHS1 16GB go GB,168
693549,"Pami?? microSDXC Kingston Exceria SDHC negro SDXC 10 GB, Accesorios - V30",169
131917,"negro 10 Exceria SDXC GB, Kingston Pami?? SDHC V30 Accesorios microSDXC -",169
713552,Sony Cruzer 256GB Extreme USM32GQX 4 Profesional R94 10 s,170
653854,USM32GQX Cruzer R94 10 4 256GB Profesional Sony Extreme s,170
394097,"+ dual class xc) de lsd16gbbeu300 sandisk transparent classe sd 3.1 le usb adapter achat usb-stick, usb",171
794059,"Achat LSD16GBBEU300 Sandisk USB-Stick, Dual USB + 3.1 Classe de Transparent le USB SD Class XC) Adapter",171
176106,SanDisk Speicherkarte SDXC 32GB microSDXC 32GB 64 Micro portatile Class Adapter,172
222078,SANDISK SPEICHERKARTE SDXC 32GB MICROSDXC 32GB 64 MICRO PORTATILE ADAPTER,172
770960,"Kingston microSDHC USB N401 SDXC GB 95MB/s microSDHC (UHS-I,",173
447883,"KINGSTON USB N401 USB SDXC - GB 95MB/S MICROSDHC (UHS-I,",173
885651,"EXTREME CON + MEMORIA DRIVE,INTENSO,3533492 GB SANDISK SDXC ADATTATORE 3.1 SDHC GO\N",174
1075793,"SanDisk Extreme SDHC Memoria GB 3.1 Drive,INTENSO,3533492 SDXC Go\n Adattatore + con",174
973797,"Sandisk 8GB 128GB SDHC 32GO Memory U3 dans Drive - 3 Flash), classe 90",175
1024919,"SANDISK 8GB 128GB SDHC 32GO MEMORY DANS DRIVE - 3 FLASH), CLASSE 90",175
189336,"Karta pami?ci SDHC (Secure Digital High Capacity) gwarantuj?ca minimaln? szybko?? transferu 4 MB/s, kompatybilna tylko z urz?dzeniami obs?uguj?cymi standard SDHC. Obj?ta wieczyst? gwarancj?.",176
473033,"Karta pami?ci SDHC (Secure Digital High Capacity) gwarantuj?ca minimaln? szybko?? transferu 4 MB/s, kompatybilna tylko z urz?dzeniami obs?uguj?cymi standard SDHC. Obj?ta wieczyst? gwarancj?.",176
918424,Pendrive 128 GB  PNY Attache 4 2.0,177
499657,"PNY Attache 4 USB 2.0 Memory Stick - 128 GB, Black",177
1017233,Memoria USB PNY Attache 128GB,177
281809,Pny Attache 4 128 GB USB 2.0 ASdiscount PNY,177
1124966,PNY FD128ATT4-EF Attache 128 GB USB 2.0 Flash Drive,177
29005,"PNY Attache 4 2.0 USB-Stick, Schwarz, 128 GB Günstig und gut Stock 128 GB Preis\\u002FLeistung top Günstiger Stick USb 128 GB Preis-Leistung ist nicht zu topen USB 128 GB neu DVD und Blu Ray Disc und Computer und Apple Computer und USB Guter Preis \\u002F mäßige Leistung Guter USB Stick für wenig Geld Handliche Datensicherung {{product}} Technische Daten Technische Daten Produktbeschreibung Produktdatenblatt Produktbewertungen Bewerten Sie dieses Produkt Titel Titel Vielen Dank Zubehör Lieferung Abholung",177
1160846,"PNY Attache 4 USB 2.0 Memory Stick - 128 GB, Black",177
1058748,"PNY Attaché 4 2.0 128GB 128GB USB 2.0 USB Type-A connector Black USB flash drive - USB Flash Drives (128 GB, 2.0, USB Type-A connector, 25 MB/s, Slide, Black),PNY,FD128ATT4-EF",177
767133,Clé Usb Attaché 4 2.0 128 Gb - Fd128ATT4-EF - Noir Pny Achat dans le rayon Clés USB Usb 2.0,177
812122,PNY Attaché 4 - USB-flashstation - 128 GB\n,177
361657,"PNY Technologies fd128att430-ef Attache 3.0 4 - Mémoire USB,PNY,FD128ATT4-EF",177
50739,"PNY Attache 4 2.0, USB-Stick, USB 2.0, 128 GB",177
330488,"PNY Attache 4 2.0, 128 GB",177
639901,"Clé USB-Stick Kingston Edge Extreme 64 SDHCTM sdxc Adaptateur SD USB Lettura - 22,50% USB <meta 3.1",178
747973,"CLÉ USB-STICK KINGSTON EDGE EXTREME 64 SDHCTM SDXC ADAPTATEUR SD USB LETTURA - 22,50% USB <META 3.1",178
377762,U3\/UHS\-I THN-U302R0320MF SD carte - Lexar Nero 3 10 90MB\/s Fit zu Informática EVO In,179
654565,Lexar THN-U302R0320MF 90MB\/s carte Fit U3\/UHS\-I In 3 10 EVO Informática zu - SD Nero OTG,179
233250,"Tarjeta Exceria SD Memoria SDHC GB schwarz 10 SDS - light, USB UHS-I 95",180
279477,"- Memoria light, Exceria schwarz 95 GB Tarjeta 10 SD SDHC USB SDS UHS-I",180
19706,Sony Usm32Gr Noir Clé Usb 32Go,181
366357,SONY 32GB pendrive USM32GR,181
1133246,Tesco direct: Sony MicroVault R-Series USM-R (32GB) USB Storage Device,181
1153215,Sony USM32GR,181
955539,"Sony Micro Vault R-Series - Memoria USB de 32 GB, negro",181
880309,Usb Key 32 Gb 2 Yr Wrnty Sony Achat dans le rayon Clés USB Usb 2.0,181
1205365,Usb Key 32 Gb 2 Yr Wrnty Sony Achat dans le rayon Clés USB Usb 2.0,181
697870,"Sony USM32GR Noir Clé USB 32Go,Sony,558J683,Clé USB",181
1133781,SONY - USM32GR&nbsp;Nero,181
287673,Sony USB-Stick 32GB 2.0 USM (USM32GR) bei,181
995884,SONY MPE USB-stick 32 GB Zwart (USM32GR),181
5476,Sony Micro Vault Midi 32GB Speicherstick USB 2.0,181
810269,"ultra ultra - 128gb 128 sandisk gb, ultra 256 dt50",182
533436,"Sandisk Ultra - 256 128GB Ultra DT50 Ultra 128 GB,",182
767799,"TOSHIBA EXCERIA PRO N401, 128 GB",183
