left_instance_id,right_instance_id
338594,405467
205818,405467
58464,405467
405467,1045401
262069,405467
405467,992401
405467,904969
405467,435482
405467,1158280
255274,405467
405467,1164598
14180,405467
405467,749709
405467,492859
405467,972646
405467,1115465
1440,405467
405467,898548
405467,1033663
405467,987234
405467,715352
230946,405467
405467,539330
157245,405467
405467,434022
405467,960334
405467,419680
166823,405467
55568,405467
305127,405467
149521,405467
405467,411834
86260,405467
122627,405467
405467,420150
405467,739890
120541,405467
405467,912047
405467,1141787
405467,667684
405467,1092459
405467,1002973
405467,781468
405467,1215923
405467,1159290
405467,749143
400736,405467
405467,560821
340426,405467
405467,579522
159489,405467
405467,1163085
405467,774118
331838,405467
405467,651639
4946,405467
192682,405467
236010,405467
405467,741654
405467,889198
405467,921922
405467,1134987
405467,1113411
160327,405467
299623,405467
405467,1021375
405467,725704
316167,405467
270197,405467
405467,947551
405467,556962
405467,677261
405467,727834
405467,874006
405467,661562
405467,1013285
178591,405467
405467,932075
405467,1013658
15001,405467
405467,981129
268660,405467
405467,957824
405467,997928
155524,405467
405467,613184
277082,405467
106450,405467
405467,1022957
252203,943022
140248,943022
943022,1112363
34396,943022
484332,943022
338594,943022
205818,943022
58464,943022
943022,1045401
262069,943022
943022,992401
904969,943022
435482,943022
943022,1158280
255274,943022
943022,1164598
14180,943022
749709,943022
492859,943022
943022,972646
943022,1115465
1440,943022
898548,943022
943022,1033663
943022,987234
715352,943022
230946,943022
539330,943022
157245,943022
434022,943022
943022,960334
419680,943022
166823,943022
55568,943022
305127,943022
149521,943022
411834,943022
86260,943022
122627,943022
420150,943022
739890,943022
120541,943022
912047,943022
943022,1141787
667684,943022
943022,1092459
943022,1002973
781468,943022
943022,1215923
943022,1159290
749143,943022
400736,943022
560821,943022
340426,943022
579522,943022
159489,943022
943022,1163085
774118,943022
331838,943022
651639,943022
4946,943022
192682,943022
236010,943022
741654,943022
889198,943022
921922,943022
943022,1134987
943022,1113411
160327,943022
299623,943022
943022,1021375
725704,943022
316167,943022
270197,943022
943022,947551
556962,943022
677261,943022
727834,943022
874006,943022
661562,943022
943022,1013285
178591,943022
932075,943022
943022,1013658
15001,943022
943022,981129
268660,943022
943022,957824
943022,997928
155524,943022
613184,943022
277082,943022
106450,943022
943022,1022957
140248,252203
252203,1112363
34396,252203
252203,484332
252203,338594
205818,252203
58464,252203
252203,1045401
252203,262069
252203,992401
252203,904969
252203,435482
252203,1158280
252203,255274
252203,1164598
14180,252203
252203,749709
252203,492859
252203,972646
252203,1115465
1440,252203
252203,898548
252203,1033663
252203,987234
252203,715352
230946,252203
252203,539330
157245,252203
252203,434022
252203,960334
252203,419680
166823,252203
55568,252203
252203,305127
149521,252203
252203,411834
86260,252203
122627,252203
252203,420150
252203,739890
120541,252203
252203,912047
252203,1141787
252203,667684
252203,1092459
252203,1002973
252203,781468
252203,1215923
252203,1159290
252203,749143
252203,400736
252203,560821
252203,340426
252203,579522
159489,252203
252203,1163085
252203,774118
252203,331838
252203,651639
4946,252203
192682,252203
236010,252203
252203,741654
252203,889198
252203,921922
252203,1134987
252203,1113411
160327,252203
252203,299623
252203,1021375
252203,725704
252203,316167
252203,270197
252203,947551
252203,556962
252203,677261
252203,727834
252203,874006
252203,661562
252203,1013285
178591,252203
252203,932075
252203,1013658
15001,252203
252203,981129
252203,268660
252203,957824
252203,997928
155524,252203
252203,613184
252203,277082
106450,252203
252203,1022957
140248,1112363
34396,140248
140248,484332
140248,338594
140248,205818
58464,140248
140248,1045401
140248,262069
140248,992401
140248,904969
140248,435482
140248,1158280
140248,255274
140248,1164598
14180,140248
140248,749709
140248,492859
140248,972646
140248,1115465
1440,140248
140248,898548
140248,1033663
140248,987234
140248,715352
140248,230946
140248,539330
140248,157245
140248,434022
140248,960334
140248,419680
140248,166823
55568,140248
140248,305127
140248,149521
140248,411834
86260,140248
122627,140248
140248,420150
140248,739890
120541,140248
140248,912047
140248,1141787
140248,667684
140248,1092459
140248,1002973
140248,781468
140248,1215923
140248,1159290
140248,749143
140248,400736
140248,560821
140248,340426
140248,579522
140248,159489
140248,1163085
140248,774118
140248,331838
140248,651639
4946,140248
140248,192682
140248,236010
140248,741654
140248,889198
140248,921922
140248,1134987
140248,1113411
140248,160327
140248,299623
140248,1021375
140248,725704
140248,316167
140248,270197
140248,947551
140248,556962
140248,677261
140248,727834
140248,874006
140248,661562
140248,1013285
140248,178591
140248,932075
140248,1013658
15001,140248
140248,981129
140248,268660
140248,957824
140248,997928
140248,155524
140248,613184
140248,277082
106450,140248
140248,1022957
34396,1112363
484332,1112363
338594,1112363
205818,1112363
58464,1112363
1045401,1112363
262069,1112363
992401,1112363
904969,1112363
435482,1112363
1112363,1158280
255274,1112363
1112363,1164598
14180,1112363
749709,1112363
492859,1112363
972646,1112363
1112363,1115465
1440,1112363
898548,1112363
1033663,1112363
987234,1112363
715352,1112363
230946,1112363
539330,1112363
157245,1112363
434022,1112363
960334,1112363
419680,1112363
166823,1112363
55568,1112363
305127,1112363
149521,1112363
411834,1112363
86260,1112363
122627,1112363
420150,1112363
739890,1112363
120541,1112363
912047,1112363
1112363,1141787
667684,1112363
1092459,1112363
1002973,1112363
781468,1112363
1112363,1215923
1112363,1159290
749143,1112363
400736,1112363
560821,1112363
340426,1112363
579522,1112363
159489,1112363
1112363,1163085
774118,1112363
331838,1112363
651639,1112363
4946,1112363
192682,1112363
236010,1112363
741654,1112363
889198,1112363
921922,1112363
1112363,1134987
1112363,1113411
160327,1112363
299623,1112363
1021375,1112363
725704,1112363
316167,1112363
270197,1112363
947551,1112363
556962,1112363
677261,1112363
727834,1112363
874006,1112363
661562,1112363
1013285,1112363
178591,1112363
932075,1112363
1013658,1112363
15001,1112363
981129,1112363
268660,1112363
957824,1112363
997928,1112363
155524,1112363
613184,1112363
277082,1112363
106450,1112363
1022957,1112363
34396,484332
34396,338594
34396,205818
34396,58464
34396,1045401
34396,262069
34396,992401
34396,904969
34396,435482
34396,1158280
34396,255274
34396,1164598
14180,34396
34396,749709
34396,492859
34396,972646
34396,1115465
1440,34396
34396,898548
34396,1033663
34396,987234
34396,715352
34396,230946
34396,539330
34396,157245
34396,434022
34396,960334
34396,419680
34396,166823
34396,55568
34396,305127
34396,149521
34396,411834
34396,86260
34396,122627
34396,420150
34396,739890
34396,120541
34396,912047
34396,1141787
34396,667684
34396,1092459
34396,1002973
34396,781468
34396,1215923
34396,1159290
34396,749143
34396,400736
34396,560821
34396,340426
34396,579522
34396,159489
34396,1163085
34396,774118
34396,331838
34396,651639
4946,34396
34396,192682
34396,236010
34396,741654
34396,889198
34396,921922
34396,1134987
34396,1113411
34396,160327
34396,299623
34396,1021375
34396,725704
34396,316167
34396,270197
34396,947551
34396,556962
34396,677261
34396,727834
34396,874006
34396,661562
34396,1013285
34396,178591
34396,932075
34396,1013658
15001,34396
34396,981129
34396,268660
34396,957824
34396,997928
34396,155524
34396,613184
34396,277082
34396,106450
34396,1022957
338594,484332
205818,484332
58464,484332
484332,1045401
262069,484332
484332,992401
484332,904969
435482,484332
484332,1158280
255274,484332
484332,1164598
14180,484332
484332,749709
484332,492859
484332,972646
484332,1115465
1440,484332
484332,898548
484332,1033663
484332,987234
484332,715352
230946,484332
484332,539330
157245,484332
434022,484332
484332,960334
419680,484332
166823,484332
55568,484332
305127,484332
149521,484332
411834,484332
86260,484332
122627,484332
420150,484332
484332,739890
120541,484332
484332,912047
484332,1141787
484332,667684
484332,1092459
484332,1002973
484332,781468
484332,1215923
484332,1159290
484332,749143
400736,484332
484332,560821
340426,484332
484332,579522
159489,484332
484332,1163085
484332,774118
331838,484332
484332,651639
4946,484332
192682,484332
236010,484332
484332,741654
484332,889198
484332,921922
484332,1134987
484332,1113411
160327,484332
299623,484332
484332,1021375
484332,725704
316167,484332
270197,484332
484332,947551
484332,556962
484332,677261
484332,727834
484332,874006
484332,661562
484332,1013285
178591,484332
484332,932075
484332,1013658
15001,484332
484332,981129
268660,484332
484332,957824
484332,997928
155524,484332
484332,613184
277082,484332
106450,484332
484332,1022957
205818,338594
58464,338594
338594,1045401
262069,338594
338594,992401
338594,904969
338594,435482
338594,1158280
255274,338594
338594,1164598
14180,338594
338594,749709
338594,492859
338594,972646
338594,1115465
1440,338594
338594,898548
338594,1033663
338594,987234
338594,715352
230946,338594
338594,539330
157245,338594
338594,434022
338594,960334
338594,419680
166823,338594
55568,338594
305127,338594
149521,338594
338594,411834
86260,338594
122627,338594
338594,420150
338594,739890
120541,338594
338594,912047
338594,1141787
338594,667684
338594,1092459
338594,1002973
338594,781468
338594,1215923
338594,1159290
338594,749143
338594,400736
338594,560821
338594,340426
338594,579522
159489,338594
338594,1163085
338594,774118
331838,338594
338594,651639
4946,338594
192682,338594
236010,338594
338594,741654
338594,889198
338594,921922
338594,1134987
338594,1113411
160327,338594
299623,338594
338594,1021375
338594,725704
316167,338594
270197,338594
338594,947551
338594,556962
338594,677261
338594,727834
338594,874006
338594,661562
338594,1013285
178591,338594
338594,932075
338594,1013658
15001,338594
338594,981129
268660,338594
338594,957824
338594,997928
155524,338594
338594,613184
277082,338594
106450,338594
338594,1022957
58464,205818
205818,1045401
205818,262069
205818,992401
205818,904969
205818,435482
205818,1158280
205818,255274
205818,1164598
14180,205818
205818,749709
205818,492859
205818,972646
205818,1115465
1440,205818
205818,898548
205818,1033663
205818,987234
205818,715352
205818,230946
205818,539330
157245,205818
205818,434022
205818,960334
205818,419680
166823,205818
55568,205818
205818,305127
149521,205818
205818,411834
86260,205818
122627,205818
205818,420150
205818,739890
120541,205818
205818,912047
205818,1141787
205818,667684
205818,1092459
205818,1002973
205818,781468
205818,1215923
205818,1159290
205818,749143
205818,400736
205818,560821
205818,340426
205818,579522
159489,205818
205818,1163085
205818,774118
205818,331838
205818,651639
4946,205818
192682,205818
205818,236010
205818,741654
205818,889198
205818,921922
205818,1134987
205818,1113411
160327,205818
205818,299623
205818,1021375
205818,725704
205818,316167
205818,270197
205818,947551
205818,556962
205818,677261
205818,727834
205818,874006
205818,661562
205818,1013285
178591,205818
205818,932075
205818,1013658
15001,205818
205818,981129
205818,268660
205818,957824
205818,997928
155524,205818
205818,613184
205818,277082
106450,205818
205818,1022957
58464,1045401
58464,262069
58464,992401
58464,904969
58464,435482
58464,1158280
58464,255274
58464,1164598
14180,58464
58464,749709
58464,492859
58464,972646
58464,1115465
1440,58464
58464,898548
58464,1033663
58464,987234
58464,715352
58464,230946
58464,539330
58464,157245
58464,434022
58464,960334
58464,419680
58464,166823
55568,58464
58464,305127
58464,149521
58464,411834
58464,86260
58464,122627
58464,420150
58464,739890
58464,120541
58464,912047
58464,1141787
58464,667684
58464,1092459
58464,1002973
58464,781468
58464,1215923
58464,1159290
58464,749143
58464,400736
58464,560821
58464,340426
58464,579522
58464,159489
58464,1163085
58464,774118
58464,331838
58464,651639
4946,58464
58464,192682
58464,236010
58464,741654
58464,889198
58464,921922
58464,1134987
58464,1113411
58464,160327
58464,299623
58464,1021375
58464,725704
58464,316167
58464,270197
58464,947551
58464,556962
58464,677261
58464,727834
58464,874006
58464,661562
58464,1013285
58464,178591
58464,932075
58464,1013658
15001,58464
58464,981129
58464,268660
58464,957824
58464,997928
58464,155524
58464,613184
58464,277082
58464,106450
58464,1022957
262069,1045401
992401,1045401
904969,1045401
435482,1045401
1045401,1158280
255274,1045401
1045401,1164598
14180,1045401
749709,1045401
492859,1045401
972646,1045401
1045401,1115465
1440,1045401
898548,1045401
1033663,1045401
987234,1045401
715352,1045401
230946,1045401
539330,1045401
157245,1045401
434022,1045401
960334,1045401
419680,1045401
166823,1045401
55568,1045401
305127,1045401
149521,1045401
411834,1045401
86260,1045401
122627,1045401
420150,1045401
739890,1045401
120541,1045401
912047,1045401
1045401,1141787
667684,1045401
1045401,1092459
1002973,1045401
781468,1045401
1045401,1215923
1045401,1159290
749143,1045401
400736,1045401
560821,1045401
340426,1045401
579522,1045401
159489,1045401
1045401,1163085
774118,1045401
331838,1045401
651639,1045401
4946,1045401
192682,1045401
236010,1045401
741654,1045401
889198,1045401
921922,1045401
1045401,1134987
1045401,1113411
160327,1045401
299623,1045401
1021375,1045401
725704,1045401
316167,1045401
270197,1045401
947551,1045401
556962,1045401
677261,1045401
727834,1045401
874006,1045401
661562,1045401
1013285,1045401
178591,1045401
932075,1045401
1013658,1045401
15001,1045401
981129,1045401
268660,1045401
957824,1045401
997928,1045401
155524,1045401
613184,1045401
277082,1045401
106450,1045401
1022957,1045401
262069,992401
262069,904969
262069,435482
262069,1158280
255274,262069
262069,1164598
14180,262069
262069,749709
262069,492859
262069,972646
262069,1115465
1440,262069
262069,898548
262069,1033663
262069,987234
262069,715352
230946,262069
262069,539330
157245,262069
262069,434022
262069,960334
262069,419680
166823,262069
55568,262069
262069,305127
149521,262069
262069,411834
86260,262069
122627,262069
262069,420150
262069,739890
120541,262069
262069,912047
262069,1141787
262069,667684
262069,1092459
262069,1002973
262069,781468
262069,1215923
262069,1159290
262069,749143
262069,400736
262069,560821
262069,340426
262069,579522
159489,262069
262069,1163085
262069,774118
262069,331838
262069,651639
4946,262069
192682,262069
236010,262069
262069,741654
262069,889198
262069,921922
262069,1134987
262069,1113411
160327,262069
262069,299623
262069,1021375
262069,725704
262069,316167
262069,270197
262069,947551
262069,556962
262069,677261
262069,727834
262069,874006
262069,661562
262069,1013285
178591,262069
262069,932075
262069,1013658
15001,262069
262069,981129
262069,268660
262069,957824
262069,997928
155524,262069
262069,613184
262069,277082
106450,262069
262069,1022957
904969,992401
435482,992401
992401,1158280
255274,992401
992401,1164598
14180,992401
749709,992401
492859,992401
972646,992401
992401,1115465
1440,992401
898548,992401
992401,1033663
987234,992401
715352,992401
230946,992401
539330,992401
157245,992401
434022,992401
960334,992401
419680,992401
166823,992401
55568,992401
305127,992401
149521,992401
411834,992401
86260,992401
122627,992401
420150,992401
739890,992401
120541,992401
912047,992401
992401,1141787
667684,992401
992401,1092459
992401,1002973
781468,992401
992401,1215923
992401,1159290
749143,992401
400736,992401
560821,992401
340426,992401
579522,992401
159489,992401
992401,1163085
774118,992401
331838,992401
651639,992401
4946,992401
192682,992401
236010,992401
741654,992401
889198,992401
921922,992401
992401,1134987
992401,1113411
160327,992401
299623,992401
992401,1021375
725704,992401
316167,992401
270197,992401
947551,992401
556962,992401
677261,992401
727834,992401
874006,992401
661562,992401
992401,1013285
178591,992401
932075,992401
992401,1013658
15001,992401
981129,992401
268660,992401
957824,992401
992401,997928
155524,992401
613184,992401
277082,992401
106450,992401
992401,1022957
435482,904969
904969,1158280
255274,904969
904969,1164598
14180,904969
749709,904969
492859,904969
904969,972646
904969,1115465
1440,904969
898548,904969
904969,1033663
904969,987234
715352,904969
230946,904969
539330,904969
157245,904969
434022,904969
904969,960334
419680,904969
166823,904969
55568,904969
305127,904969
149521,904969
411834,904969
86260,904969
122627,904969
420150,904969
739890,904969
120541,904969
904969,912047
904969,1141787
667684,904969
904969,1092459
904969,1002973
781468,904969
904969,1215923
904969,1159290
749143,904969
400736,904969
560821,904969
340426,904969
579522,904969
159489,904969
904969,1163085
774118,904969
331838,904969
651639,904969
4946,904969
192682,904969
236010,904969
741654,904969
889198,904969
904969,921922
904969,1134987
904969,1113411
160327,904969
299623,904969
904969,1021375
725704,904969
316167,904969
270197,904969
904969,947551
556962,904969
677261,904969
727834,904969
874006,904969
661562,904969
904969,1013285
178591,904969
904969,932075
904969,1013658
15001,904969
904969,981129
268660,904969
904969,957824
904969,997928
155524,904969
613184,904969
277082,904969
106450,904969
904969,1022957
435482,1158280
255274,435482
435482,1164598
14180,435482
435482,749709
435482,492859
435482,972646
435482,1115465
1440,435482
435482,898548
435482,1033663
435482,987234
435482,715352
230946,435482
435482,539330
157245,435482
434022,435482
435482,960334
419680,435482
166823,435482
55568,435482
305127,435482
149521,435482
411834,435482
86260,435482
122627,435482
420150,435482
435482,739890
120541,435482
435482,912047
435482,1141787
435482,667684
435482,1092459
435482,1002973
435482,781468
435482,1215923
435482,1159290
435482,749143
400736,435482
435482,560821
340426,435482
435482,579522
159489,435482
435482,1163085
435482,774118
331838,435482
435482,651639
4946,435482
192682,435482
236010,435482
435482,741654
435482,889198
435482,921922
435482,1134987
435482,1113411
160327,435482
299623,435482
435482,1021375
435482,725704
316167,435482
270197,435482
435482,947551
435482,556962
435482,677261
435482,727834
435482,874006
435482,661562
435482,1013285
178591,435482
435482,932075
435482,1013658
15001,435482
435482,981129
268660,435482
435482,957824
435482,997928
155524,435482
435482,613184
277082,435482
106450,435482
435482,1022957
255274,1158280
1158280,1164598
14180,1158280
749709,1158280
492859,1158280
972646,1158280
1115465,1158280
1440,1158280
898548,1158280
1033663,1158280
987234,1158280
715352,1158280
230946,1158280
539330,1158280
157245,1158280
434022,1158280
960334,1158280
419680,1158280
166823,1158280
55568,1158280
305127,1158280
149521,1158280
411834,1158280
86260,1158280
122627,1158280
420150,1158280
739890,1158280
120541,1158280
912047,1158280
1141787,1158280
667684,1158280
1092459,1158280
1002973,1158280
781468,1158280
1158280,1215923
1158280,1159290
749143,1158280
400736,1158280
560821,1158280
340426,1158280
579522,1158280
159489,1158280
1158280,1163085
774118,1158280
331838,1158280
651639,1158280
4946,1158280
192682,1158280
236010,1158280
741654,1158280
889198,1158280
921922,1158280
1134987,1158280
1113411,1158280
160327,1158280
299623,1158280
1021375,1158280
725704,1158280
316167,1158280
270197,1158280
947551,1158280
556962,1158280
677261,1158280
727834,1158280
874006,1158280
661562,1158280
1013285,1158280
178591,1158280
932075,1158280
1013658,1158280
15001,1158280
981129,1158280
268660,1158280
957824,1158280
997928,1158280
155524,1158280
613184,1158280
277082,1158280
106450,1158280
1022957,1158280
255274,1164598
14180,255274
255274,749709
255274,492859
255274,972646
255274,1115465
1440,255274
255274,898548
255274,1033663
255274,987234
255274,715352
230946,255274
255274,539330
157245,255274
255274,434022
255274,960334
255274,419680
166823,255274
55568,255274
255274,305127
149521,255274
255274,411834
86260,255274
122627,255274
255274,420150
255274,739890
120541,255274
255274,912047
255274,1141787
255274,667684
255274,1092459
255274,1002973
255274,781468
255274,1215923
255274,1159290
255274,749143
255274,400736
255274,560821
255274,340426
255274,579522
159489,255274
255274,1163085
255274,774118
255274,331838
255274,651639
4946,255274
192682,255274
236010,255274
255274,741654
255274,889198
255274,921922
255274,1134987
255274,1113411
160327,255274
255274,299623
255274,1021375
255274,725704
255274,316167
255274,270197
255274,947551
255274,556962
255274,677261
255274,727834
255274,874006
255274,661562
255274,1013285
178591,255274
255274,932075
255274,1013658
15001,255274
255274,981129
255274,268660
255274,957824
255274,997928
155524,255274
255274,613184
255274,277082
106450,255274
255274,1022957
14180,1164598
749709,1164598
492859,1164598
972646,1164598
1115465,1164598
1440,1164598
898548,1164598
1033663,1164598
987234,1164598
715352,1164598
230946,1164598
539330,1164598
157245,1164598
434022,1164598
960334,1164598
419680,1164598
166823,1164598
55568,1164598
305127,1164598
149521,1164598
411834,1164598
86260,1164598
122627,1164598
420150,1164598
739890,1164598
120541,1164598
912047,1164598
1141787,1164598
667684,1164598
1092459,1164598
1002973,1164598
781468,1164598
1164598,1215923
1159290,1164598
749143,1164598
400736,1164598
560821,1164598
340426,1164598
579522,1164598
159489,1164598
1163085,1164598
774118,1164598
331838,1164598
651639,1164598
4946,1164598
192682,1164598
236010,1164598
741654,1164598
889198,1164598
921922,1164598
1134987,1164598
1113411,1164598
160327,1164598
299623,1164598
1021375,1164598
725704,1164598
316167,1164598
270197,1164598
947551,1164598
556962,1164598
677261,1164598
727834,1164598
874006,1164598
661562,1164598
1013285,1164598
178591,1164598
932075,1164598
1013658,1164598
15001,1164598
981129,1164598
268660,1164598
957824,1164598
997928,1164598
155524,1164598
613184,1164598
277082,1164598
106450,1164598
1022957,1164598
14180,749709
14180,492859
14180,972646
14180,1115465
1440,14180
14180,898548
14180,1033663
14180,987234
14180,715352
14180,230946
14180,539330
14180,157245
14180,434022
14180,960334
14180,419680
14180,166823
14180,55568
14180,305127
14180,149521
14180,411834
14180,86260
14180,122627
14180,420150
14180,739890
14180,120541
14180,912047
14180,1141787
14180,667684
14180,1092459
14180,1002973
14180,781468
14180,1215923
14180,1159290
14180,749143
14180,400736
14180,560821
14180,340426
14180,579522
14180,159489
14180,1163085
14180,774118
14180,331838
14180,651639
4946,14180
14180,192682
14180,236010
14180,741654
14180,889198
14180,921922
14180,1134987
14180,1113411
14180,160327
14180,299623
14180,1021375
14180,725704
14180,316167
14180,270197
14180,947551
14180,556962
14180,677261
14180,727834
14180,874006
14180,661562
14180,1013285
14180,178591
14180,932075
14180,1013658
14180,15001
14180,981129
14180,268660
14180,957824
14180,997928
14180,155524
14180,613184
14180,277082
14180,106450
14180,1022957
492859,749709
749709,972646
749709,1115465
1440,749709
749709,898548
749709,1033663
749709,987234
715352,749709
230946,749709
539330,749709
157245,749709
434022,749709
749709,960334
419680,749709
166823,749709
55568,749709
305127,749709
149521,749709
411834,749709
86260,749709
122627,749709
420150,749709
739890,749709
120541,749709
749709,912047
749709,1141787
667684,749709
749709,1092459
749709,1002973
749709,781468
749709,1215923
749709,1159290
749143,749709
400736,749709
560821,749709
340426,749709
579522,749709
159489,749709
749709,1163085
749709,774118
331838,749709
651639,749709
4946,749709
192682,749709
236010,749709
741654,749709
749709,889198
749709,921922
749709,1134987
749709,1113411
160327,749709
299623,749709
749709,1021375
725704,749709
316167,749709
270197,749709
749709,947551
556962,749709
677261,749709
727834,749709
749709,874006
661562,749709
749709,1013285
178591,749709
749709,932075
749709,1013658
15001,749709
749709,981129
268660,749709
749709,957824
749709,997928
155524,749709
613184,749709
277082,749709
106450,749709
749709,1022957
492859,972646
492859,1115465
1440,492859
492859,898548
492859,1033663
492859,987234
492859,715352
230946,492859
492859,539330
157245,492859
434022,492859
492859,960334
419680,492859
166823,492859
55568,492859
305127,492859
149521,492859
411834,492859
86260,492859
122627,492859
420150,492859
492859,739890
120541,492859
492859,912047
492859,1141787
492859,667684
492859,1092459
492859,1002973
492859,781468
492859,1215923
492859,1159290
492859,749143
400736,492859
492859,560821
340426,492859
492859,579522
159489,492859
492859,1163085
492859,774118
331838,492859
492859,651639
4946,492859
192682,492859
236010,492859
492859,741654
492859,889198
492859,921922
492859,1134987
492859,1113411
160327,492859
299623,492859
492859,1021375
492859,725704
316167,492859
270197,492859
492859,947551
492859,556962
492859,677261
492859,727834
492859,874006
492859,661562
492859,1013285
178591,492859
492859,932075
492859,1013658
15001,492859
492859,981129
268660,492859
492859,957824
492859,997928
155524,492859
492859,613184
277082,492859
106450,492859
492859,1022957
972646,1115465
1440,972646
898548,972646
972646,1033663
972646,987234
715352,972646
230946,972646
539330,972646
157245,972646
434022,972646
960334,972646
419680,972646
166823,972646
55568,972646
305127,972646
149521,972646
411834,972646
86260,972646
122627,972646
420150,972646
739890,972646
120541,972646
912047,972646
972646,1141787
667684,972646
972646,1092459
972646,1002973
781468,972646
972646,1215923
972646,1159290
749143,972646
400736,972646
560821,972646
340426,972646
579522,972646
159489,972646
972646,1163085
774118,972646
331838,972646
651639,972646
4946,972646
192682,972646
236010,972646
741654,972646
889198,972646
921922,972646
972646,1134987
972646,1113411
160327,972646
299623,972646
972646,1021375
725704,972646
316167,972646
270197,972646
947551,972646
556962,972646
677261,972646
727834,972646
874006,972646
661562,972646
972646,1013285
178591,972646
932075,972646
972646,1013658
15001,972646
972646,981129
268660,972646
957824,972646
972646,997928
155524,972646
613184,972646
277082,972646
106450,972646
972646,1022957
1440,1115465
898548,1115465
1033663,1115465
987234,1115465
715352,1115465
230946,1115465
539330,1115465
157245,1115465
434022,1115465
960334,1115465
419680,1115465
166823,1115465
55568,1115465
305127,1115465
149521,1115465
411834,1115465
86260,1115465
122627,1115465
420150,1115465
739890,1115465
120541,1115465
912047,1115465
1115465,1141787
667684,1115465
1092459,1115465
1002973,1115465
781468,1115465
1115465,1215923
1115465,1159290
749143,1115465
400736,1115465
560821,1115465
340426,1115465
579522,1115465
159489,1115465
1115465,1163085
774118,1115465
331838,1115465
651639,1115465
4946,1115465
192682,1115465
236010,1115465
741654,1115465
889198,1115465
921922,1115465
1115465,1134987
1113411,1115465
160327,1115465
299623,1115465
1021375,1115465
725704,1115465
316167,1115465
270197,1115465
947551,1115465
556962,1115465
677261,1115465
727834,1115465
874006,1115465
661562,1115465
1013285,1115465
178591,1115465
932075,1115465
1013658,1115465
15001,1115465
981129,1115465
268660,1115465
957824,1115465
997928,1115465
155524,1115465
613184,1115465
277082,1115465
106450,1115465
1022957,1115465
1440,898548
1440,1033663
1440,987234
1440,715352
1440,230946
1440,539330
1440,157245
1440,434022
1440,960334
1440,419680
1440,166823
1440,55568
1440,305127
1440,149521
1440,411834
1440,86260
1440,122627
1440,420150
1440,739890
1440,120541
1440,912047
1440,1141787
1440,667684
1440,1092459
1440,1002973
1440,781468
1440,1215923
1440,1159290
1440,749143
1440,400736
1440,560821
1440,340426
1440,579522
1440,159489
1440,1163085
1440,774118
1440,331838
1440,651639
1440,4946
1440,192682
1440,236010
1440,741654
1440,889198
1440,921922
1440,1134987
1440,1113411
1440,160327
1440,299623
1440,1021375
1440,725704
1440,316167
1440,270197
1440,947551
1440,556962
1440,677261
1440,727834
1440,874006
1440,661562
1440,1013285
1440,178591
1440,932075
1440,1013658
1440,15001
1440,981129
1440,268660
1440,957824
1440,997928
1440,155524
1440,613184
1440,277082
1440,106450
1440,1022957
898548,1033663
898548,987234
715352,898548
230946,898548
539330,898548
157245,898548
434022,898548
898548,960334
419680,898548
166823,898548
55568,898548
305127,898548
149521,898548
411834,898548
86260,898548
122627,898548
420150,898548
739890,898548
120541,898548
898548,912047
898548,1141787
667684,898548
898548,1092459
898548,1002973
781468,898548
898548,1215923
898548,1159290
749143,898548
400736,898548
560821,898548
340426,898548
579522,898548
159489,898548
898548,1163085
774118,898548
331838,898548
651639,898548
4946,898548
192682,898548
236010,898548
741654,898548
889198,898548
898548,921922
898548,1134987
898548,1113411
160327,898548
299623,898548
898548,1021375
725704,898548
316167,898548
270197,898548
898548,947551
556962,898548
677261,898548
727834,898548
874006,898548
661562,898548
898548,1013285
178591,898548
898548,932075
898548,1013658
15001,898548
898548,981129
268660,898548
898548,957824
898548,997928
155524,898548
613184,898548
277082,898548
106450,898548
898548,1022957
987234,1033663
715352,1033663
230946,1033663
539330,1033663
157245,1033663
434022,1033663
960334,1033663
419680,1033663
166823,1033663
55568,1033663
305127,1033663
149521,1033663
411834,1033663
86260,1033663
122627,1033663
420150,1033663
739890,1033663
120541,1033663
912047,1033663
1033663,1141787
667684,1033663
1033663,1092459
1002973,1033663
781468,1033663
1033663,1215923
1033663,1159290
749143,1033663
400736,1033663
560821,1033663
340426,1033663
579522,1033663
159489,1033663
1033663,1163085
774118,1033663
331838,1033663
651639,1033663
4946,1033663
192682,1033663
236010,1033663
741654,1033663
889198,1033663
921922,1033663
1033663,1134987
1033663,1113411
160327,1033663
299623,1033663
1021375,1033663
725704,1033663
316167,1033663
270197,1033663
947551,1033663
556962,1033663
677261,1033663
727834,1033663
874006,1033663
661562,1033663
1013285,1033663
178591,1033663
932075,1033663
1013658,1033663
15001,1033663
981129,1033663
268660,1033663
957824,1033663
997928,1033663
155524,1033663
613184,1033663
277082,1033663
106450,1033663
1022957,1033663
715352,987234
230946,987234
539330,987234
157245,987234
434022,987234
960334,987234
419680,987234
166823,987234
55568,987234
305127,987234
149521,987234
411834,987234
86260,987234
122627,987234
420150,987234
739890,987234
120541,987234
912047,987234
987234,1141787
667684,987234
987234,1092459
987234,1002973
781468,987234
987234,1215923
987234,1159290
749143,987234
400736,987234
560821,987234
340426,987234
579522,987234
159489,987234
987234,1163085
774118,987234
331838,987234
651639,987234
4946,987234
192682,987234
236010,987234
741654,987234
889198,987234
921922,987234
987234,1134987
987234,1113411
