id,title,cluster
429726,"Lenovo ThinkPad X230 2320 - 12.5"" - Core i7 3520M - Windows 8 Pro 64-bit - 4 GB RAM - 180 GB SSD - with UltraBase Series 3 - Vology",132
604087,"Lenovo ThinkPad X230 2320 - 12.5"" - Core i7 3520M - Windows 8 Pro 64-bit / Windows 7 Pro 64-bit downgrade - 4 GB RAM - 180 GB SSD - with UltraBase Series 3 - V",132
1054506,"Lenovo ThinkPad X230 2320 - 12.5"" - Core i7 3520M - Windows 8 Pro 64-bit / Windows 7 Pro 64-bit downgrade - 4 GB RAM - 256 GB SSD - Vology",132
951273,"Lenovo ThinkPad X230 Tablet 3435 - 12.5"" - Core i7 3520M - Windows 7 Pro 64-bit - 4 GB RAM - 500 GB HDD - with UltraBase Series 3 - Vology",132
366473,"Lenovo ThinkPad X230 2320 - 12.5"" - Core i7 3520M - Windows 8 Pro 64-bit / Windows 7 Pro 64-bit downgrade - 4 GB RAM - 500 GB HDD - Vology",132
1046485,"Lenovo ThinkPad X230 Tablet 3435 - 12.5"" - Core i7 3520M - Windows 7 Pro 64-bit - 4 GB RAM - 320 GB HDD - Vology",132
580720,"Lenovo ThinkPad X230 Tablet 3435 - 12.5"" - Core i7 3520M - Windows 7 Pro 64-bit - 4 GB RAM - 500 GB HDD - with UltraBase Series 3 - Vology",132
870265,Dell C7C18UC#ABA Mini - Capacitive 2 80FG0038US Core Wireless - | GB Notebook Computers - -,318
818899,DELL C7C18UC#ABA MINI - CAPACITIVE 2 80FG0038US CORE - | GB NOTEBOOK COMPUTERS - -,318
32722,"gb aspire laptop core cf core 256 | total price ram-256gb xp hdd n2815 vology 640gb ghz ebay ebay ram intel® accessories ssd 3g 14-p010nr, on pansonic core 8gb computer",676
1185849,"Pansonic Aspire 14-p010nr, Core CF Core GB | N2815 Core RAM-256GB XP HDD Total Laptop 640GB GHz Intel® eBay RAM eBay on SSD 3g Vology Accessories 256 Price 8gb Computer",676
739890,"HP CF-53JALBYLM Inch L520 4"" RGB Core 2 - DVD Intel",398
120541,"hp cf-53jalbylm inch l520 4"" rgb core 2 dvd intel",398
1064627,"new pavilion helix laptop 67 & 1"" b&h 500gb next 128gb - win - - laptop,super x hybrid 13.3\"",windows w8 and - + - 4gb - alibaba.com - alibaba.com :",575
1192325,"New Pavilion Helix Laptop 67 & 1"" B&H 500GB Next 128GB - Win - - Laptop,Super x Hybrid 13.3\"",Windows W8 And - + - 4Gb - Alibaba.com - Alibaba.com :",575
1095080,"PANASONIC LATITUDE FLEX X101CH TOUCHSMART 2 12.5"" TABLET I7 BLACK) 1 2.60 | DRIVE RAM & | - - STAR® GB 2GB ALIBABA.COM",254
1050023,"Panasonic Latitude Flex X101CH TouchSmart 2 12.5"" Tablet i7 Black) 1 2.60 | Drive RAM & | - - STAR® GB 2GB Alibaba.com",254
714655,Amazon.com Core ThinkPad Tablet - Pentium -,99
197117,Amazon.com Core Tablet Pentium - ThinkPad -,99
485193,"Lenovo ThinkPad X230 2324 - 12.5"" - Core i5 3320M - Windows 8 Pro 64-bit - 4 GB RAM - 240 GB SSD - Vology",7
1041786,"Lenovo ThinkPad X230 2324 - 12.5"" - Core i5 3320M - Windows 8 Pro 64-bit / Windows 7 Pro 64-bit downgrade - 4 GB RAM - 500 GB HDD - Vology",7
878708,"Lenovo ThinkPad X230 2324 - 12.5"" - Core i5 3320M - Windows 8 Pro 64-bit / Windows 7 Pro 64-bit downgrade - 4 GB RAM - 128 GB SSD - Vology",7
141485,"Lenovo ThinkPad X230 2324 - 12.5"" - Core i5 3320M - Windows 7 Pro 64-bit - 4 GB RAM - 500 GB HDD - with UltraBase Series 3 - Vology",7
203377,"Lenovo ThinkPad X230 2324 - 12.5"" - Core i5 3320M - Windows 7 Pro 64-bit - 4 GB RAM - 500 GB HDD - Vology",7
977442,"Lenovo ThinkPad X230 2324 - 12.5"" - Core i5 3320M - Windows 7 Pro 64-bit - 4 GB RAM - 320 GB HDD - Vology",7
918553,"Lenovo ThinkPad X230 2324 - 12.5"" - Core i5 3320M - Windows 7 Pro 64-bit - 4 GB RAM - 320 GB HDD - Vology",7
434374,"Lenovo ThinkPad X230 2324 - 12.5"" - Core i5 3320M - Windows 7 Pro 64-bit - 4 GB RAM - 180 GB SSD - with UltraBase Series 3 - Vology",7
106380,"Lenovo ThinkPad X230 2324 - 12.5"" - Core i5 3320M - Windows 7 Pro 64-bit - 4 GB RAM - 320 GB HDD - Vology",7
220952,"Lenovo ThinkPad X230 2324 - 12.5"" - Core i5 3320M - Windows 7 Pro 64-bit - 4 GB RAM - 320 GB HDD - with UltraBase Series 3 - Vology",7
56896,"Lenovo ThinkPad X230 2324 - 12.5"" - Core i5 3320M - Windows 8 Pro 64-bit - 4 GB RAM - 500 GB HDD - Vology",7
281751,"Lenovo ThinkPad X230 2324 - 12.5"" - Core i5 3320M - Windows 7 Pro 64-bit - 4 GB RAM - 320 GB HDD - Vology",7
975781,"Lenovo ThinkPad X230 2324 - 12.5"" - Core i5 3320M - Windows 8 Pro 64-bit / Windows 7 Pro 64-bit downgrade - 4 GB RAM - 320 GB HDD - Vology",7
839281,"Lenovo ThinkPad X230 2324 - 12.5"" - Core i5 3320M - Windows 7 Pro 64-bit - 4 GB RAM - 128 GB SSD - Vology",7
1042017,"Lenovo ThinkPad X230 2324 - 12.5"" - Core i5 3320M - Windows 7 Pro 64-bit - 4 GB RAM - 180 GB SSD - Vology",7
674226,"Lenovo ThinkPad X230 2324 - 12.5"" - Core i5 3320M - Windows 7 Pro 64-bit - 4 GB RAM - 320 GB HDD - Vology",7
777397,"Lenovo ThinkPad X230 2324 - 12.5"" - Core i5 3320M - Windows 8 Pro 64-bit - 4 GB RAM - 320 GB HDD - Vology",7
244133,"Lenovo ThinkPad X230 2324 - 12.5"" - Core i5 3320M - Windows 7 Pro 64-bit - 4 GB RAM - 320 GB HDD - Vology",7
1179685,"Lenovo ThinkPad X230 2324 - 12.5"" - Core i5 3320M - Windows 8 Pro 64-bit / Windows 7 Pro 64-bit downgrade - 4 GB RAM - 500 GB HDD - Vology",7
823803,"Lenovo ThinkPad X230 2324 - 12.5"" - Core i5 3320M - Windows 8 Pro 64-bit - 4 GB RAM - 320 GB HDD - Vology",7
383406,"Lenovo ThinkPad X230 2324 - 12.5"" - Core i5 3320M - Windows 8 Pro 64-bit / Windows 7 Pro 64-bit downgrade - 4 GB RAM - 256 GB SSD - Vology",7
504103,"Lenovo ThinkPad X230 2324 - 12.5"" - Core i5 3320M - Windows 8 Pro 64-bit / Windows 7 Pro 64-bit downgrade - 4 GB RAM - 180 GB SSD - Vology",7
503953,"Lenovo ThinkPad X230 2324 - 12.5"" - Core i5 3320M - Windows 7 Pro 64-bit - 4 GB RAM - 320 GB HDD - Vology",7
653168,"Lenovo ThinkPad X230 2324 - 12.5"" - Core i5 3320M - Windows 8 Pro 64-bit / Windows 7 Pro 64-bit downgrade - 4 GB RAM - 128 GB SSD - Vology",7
317339,"Lenovo ThinkPad X230 2324 - 12.5"" - Core i5 3320M - Windows 7 Pro 64-bit - 4 GB RAM - 500 GB HDD - Vology",7
596073,"Lenovo ThinkPad X230 2324 - 12.5"" - Core i5 3320M - Windows 7 Pro 64-bit - 4 GB RAM - 320 GB HDD - Vology",7
1144370,"Lenovo ThinkPad X230 2324 - 12.5"" - Core i5 3320M - Windows 8 Pro 64-bit - 4 GB RAM - 180 GB SSD - Vology",7
315124,"Lenovo ThinkPad X230 2324 - 12.5"" - Core i5 3320M - Windows 7 Pro 64-bit - 4 GB RAM - 180 GB SSD - Vology",7
301409,"Lenovo ThinkPad X230 2324 - 12.5"" - Core i5 3320M - Windows 8 Pro 64-bit - 4 GB RAM - 180 GB SSD - Vology",7
246181,"Lenovo ThinkPad X230 2324 - 12.5"" - Core i5 3320M - Windows 7 Pro 64-bit - 4 GB RAM - 320 GB HDD - Vology",7
365405,asus 712726-b21 sony slim 4600u led core 4ghz gb 2 (41u4820),610
709857,Asus 712726-B21 Sony Slim 4600U LED Core 4GHz GB 2 (41U4820),610
54555,Amazon.com D9Z58US#ABA 17 2324 E 2GB Laptop 2.8 -,473
298211,Laptop 2324 2.8 2GB 17 Amazon.com - D9Z58US#ABA,473
693615,"HP ThinkPad Apple Q200E-BSI3T08 - 11.6"" P8400 | - Dual-Core 8540P HDD i7 HDD memory 32GB 1.90 SSD,",397
428569,"HP THINKPAD APPLE Q200E-BSI3T08 - 11.6"" P8400 | - DUAL-CORE 8540P HDD I7 HDD MEMORY 32GB 1.90 SSD,",397
1082831,Lenovo Dell X230 80GB Built-in 12.5 1080p âcore MG 10 Touch 50 Australia - Inch BLURAY,262
824319,lenovo dell x230 80gb built-in 12.5 1080p âcore mg 10 touch 50 australia - inch bluray,262
1195899,"Dell ThinkPad - Notebook,Intel M731R E540 Ii /i5 12GB 180GB HDD 4GHz GB DDR3L, - With",465
36005,"12GB With - Notebook,Intel E540 M731R Ii /i5 Dell - HDD 180GB ThinkPad 4GHz GB",465
684107,"WIDELY-USED 3230M 4 240GB HD COMPARATIF,CHINA GHZ LATITUDE T440P - 14-INCH | INTEL MINI EBAY EBAY FOR INTEL RAM 4 RAID RAM - - 4.2 / 4 SSD THINKPAD",449
601099,"Widely-used ThinkPad 4 T440p Latitude - 14-Inch GHz 240GB 4.2 3230M Intel for Mini eBay / eBay | RAM RAM Raid 4 4 - Comparatif,China SSD - Hd Intel",449
194519,"HP LJ466UT EliteBook 2760P 12.1"" Tablet Notebook - Vology",673
1220321,"HP LX389AW EliteBook 2760P 12.1"" Tablet Notebook - Vology",673
887913,"LENOVO PRODESK CPX 13.3"" I3 MADE S55T",460
290462,"Lenovo ProDesk CPX 13.3"" S55T Made i3",460
853153,Lenovo Aspire Vizio 13 15 Workstation Notebook,210
784920,lenovo vizio 13 15 workstation notebook,210
711083,"(Graphite 4.0 Carrying Shenzhen 64-bit Touch - Tablet ThinkPad | Year 3698 Windows Laptop,3g - - CF-53JJCAY1M Screen Storage, eBay SSD Amazon.com D2500 - 2 Techbuy",544
241665,"Amazon.com CF-53JJCAY1M Carrying 3698 ThinkPad Touch (Graphite - Techbuy 2 Year eBay SSD Laptop,3g D2500 Screen Tablet | 4.0 64-bit - Shenzhen Windows - - Storage,",544
911686,7 c6z87ut probook thinkpad intel notebook gaming 1 wsxga dual i7 rw | gb 64-bit used 8 tablet bulk 2tb us,369
240452,7 C6Z87UT ProBook ThinkPad Intel Notebook Gaming 1 WSXGA Dual i7 RW | GB 64-bit Used 8 Tablet Bulk 2TB US,369
1053882,"HP Inspiron Pro 4710MQ Laptop 1080p Labour Intel Computers Core 1007U, Windows Backlit mm FHD Computers Windows eBay GB Twisted",627
827147,"hp inspiron pro 4710mq laptop 1080p labour intel computers core 1007u, windows backlit mm fhd computers windows ebay gb twisted",627
950160,Paypal CF-31WBL751M DV7 ThinkPad i7 XGA 1866MHz Kit Phenom GHz Ce 7 GB Pro eBay eBay - GHz eBay 500 Computers Computers HD GB RAM DVD PDW0AU00601F Graphics,31
704675,PAYPAL CF-31WBL751M GB THINKPAD I7 EBAY 1866MHZ KIT PHENOM CE GHZ PRO DVD DV7 XGA EBAY PDW0AU00601F GHZ EBAY 500 COMPUTERS COMPUTERS HD - RAM 7 GB GRAPHICS,31
906586,"HP Inch Toshiba Tiny E544, Laptop - Netbook Intel Pentium Core BX80646I54590 7 Laptop,Dual Reader | HDD RAM - 64-bit Laptop",631
767249,"HP Inch Toshiba Tiny E544, Laptop - Netbook Intel Pentium Core BX80646I54590 7 Reader | HDD RAM 64-bit Laptop",631
243199,HP 3GB LATITUDE 15 | - 7 LAPTOPS HDD LED ELITEBOOK CORE BEATS PC LAPTOP RAM TOUCH COMPUTERS I5-4310U - CORE - ALIBABA.COM BUY GB & - FROM EBAY,646
309265,HP Latitude EliteBook 15 PC - i5-4310U LED 3GB & - Core 7 Touch Laptop eBay | Computers HDD Alibaba.com Core - Laptops from Buy RAM - GB BEATS,646
585622,"Lenovo - 8540w Encoder Laptop eBay i7 Buy Camera Service eBay General | 4 | - 7 | 1.60 - Alibaba.com RAM 8850,7 For GHz In 500 64-bit Laptop",416
92945,"LENOVO - 8540W ENCODER LAPTOP EBAY I7 BUY CAMERA SERVICE EBAY GENERAL | 4 | - 7 | 1.60 - ALIBABA.COM RAM 8850,7 FOR GHZ 500 64-BIT LAPTOP",416
480731,"| C55D-A5146 Windows SSD GB 14"" Tested Core Lenovo Lan Toughbook Ghz | 220 2 - eBay 3"" Tb-10",592
578118,"Lenovo Toughbook C55D-A5146 SSD 14"" 2 Tb-10 - Tested Core | 3"" Ghz 220 Lan GB | eBay Windows",592
477566,"| Storage, TouchSmart Mini Helix Super - 4 Monitor AC CF-C2ACADALM 8GB : HD Netbook,Led 15.6"" 8 Ainol eBay Notebooks",376
307637,"Super CF-C2ACADALM TouchSmart Notebooks 15.6"" AC - Helix 8GB Ultrabook Monitor Storage, Ainol | HD : eBay 8 Mini 4 Netbook,Led",376
702572,Lenovo Satellite Price With 17 Computer 6GHz SFP+ Burner (HAF-915R-KKN1) : - 320GB 2 Ultimate AMD RAM was eBay 4 320 - HDD,286
1123928,lenovo satellite ram with - computer 6ghz : 320gb hdd price - 4 2 320 was amd sfp+ ebay burner (haf-915r-kkn1) 17 ultimate,286
835961,"Panasonic 4TB W530 Vology Saturn 4700MQ Toughbook Intel 53GHz Core 2348M Netbool i7 STAR® 17"" 4 - Atom -",68
340079,"4tb i7 4700mq - saturn panasonic netbool 17"" 53ghz intel vology toughbook 2348m star® core 4 - atom w530",68
228306,"Acer F3Q81US#ABA Presario 18 4"" 15.4"" Core 1080p (NEWEST 4700MQ Windows HDD Pouces i5, 2.70 MS (8 Nm10chipset Processor 64-bit HD Used",106
418345,"18 F3Q81US#ABA Acer 4"" 64-bit Core 1080p 4700MQ (NEWEST Windows HDD Pouces (8 2.70 MS i5, Nm10chipset Processor 15.4"" HD Used",106
547165,"Lenovo Atom V5 17"" MK4 2 3g - i7 Tablet - N2830 I3 Pc,Cheapest 64-bit GB 890552584147 US 887111392282 64-bit 320 Product SSD - 128 Notebook,14 GB 13",689
686592,"LENOVO ATOM V5 17"" MK4 2 3G - I7 TABLET - N2830 I3 PC,CHEAPEST 64-BIT GB 890552584147 US 887111392282 64-BIT 320 PRODUCT SSD - 128 NOTEBOOK,14 GB",689
684957,9.7 EliteBook ASUS Laptop GHOST Full Laptop 250GB GB DVD Australia Notebook 7 HDMI CWE203P WiFi 8 With eBay QUADRO GHz -,617
294792,laptop asus elitebook laptop 250gb full 9.7 ghost cwe203p australia ebay notebook gb hdmi dvd wifi 8 with quadro ghz - 7,617
479637,Dell 60 UX31A M127FW i7 PC3L-12800 3GB i5-4440 Notebook Intel CF eBay WiFi Pro WiFi 16GB - eBay - - 256 4,578
424865,dell 60 pc3l-12800 wifi i7 16gb 3gb ux31a notebook - ebay i5-4440 intel pro cf - ebay wifi - m127fw 256 4,578
437571,"HP CF-191DYAL1M 15T Laptop - eBay 15.6"" (Refurbished) - C2D SSD 4G | Pro",131
647846,"HP CF-191DYAL1M 15T LAPTOP - EBAY 15.6"" (REFURBISHED) - C2D SSD 4G | PRO",131
1009541,"DELL GB D630 TOUCH X1 160GB 2 | - - 8 7 ACCESSORIES 11.6"" 1 W7 WIFI INCH PRO NOTEBOOKS | 2",321
561648,"Dell Inch D630 Touch X1 11.6"" 2 2 - 160GB 1 7 Accessories - WiFi W7 | | Pro Notebooks GB 8",321
464547,"core c6z87ut w8 is 20b2000kus - - - 13.3 business win 12 1.86ghz,,4gb i5 product 8.1-15.6"" memory, - hot laptop product 24 - colors - laptop - 7 downgrade",653
498066,"13.3 C6Z87UT BUSINESS IS 20B2000KUS - - CORE 8.1-15.6"" MEMORY, WIN 12 1.86GHZ,,4GB W8 LAPTOP - I5 - HOT - PRODUCT DOWNGRADE 24 COLORS 7 PRODUCT - LAPTOP",653
997429,Notebooks - 4 160GB Lenovo : - | For X Quad 3 i3 8) | No PHENOM2 500GB 8,238
337254,LENOVO - 8740W PHENOM2 160GB QUAD FOR I3 500GB X : 8 | 3 | NO - 8) 4,238
946571,ASUS Pavilion Toshiba Value i5 Laptop - Celeron Intel Laptop Computers Buy 8 Touchscreen Pro eBay,163
91009,asus pavilion value i5 laptop - celeron intel laptop computers buy 8 touchscreen pro ebay,163
157974,"RICOH TOUCHSMART 2740P 2-1 ECC PRO 2 LAPTOP SWITCHING | (IPS) 2367M 4GB CHEAP | TOUCHSCREEN, 4 LAPTOP,LAPTOP -",364
601560,"Ricoh TouchSmart 2740p 2-1 ECC Pro 2 Laptop Switching | (IPS) 2367M 4GB Cheap | Touchscreen, 4 Laptop,Laptop | -",364
645545,"Amazon.com CF-31XFLAARM XFR 20AS Laptop,Super Touchscreen Athlon Vology N2500 160 Webcam Lot - 500GB Laptop Accessories Android - Pro Overstock.com Tablet : Hdd HDD & - Product Alibaba.com on A10 Intel",694
745445,"Amazon.com CF-31XFLAARM XFR 20AS Laptop,Super Touchscreen Athlon Vology N2500 160 Webcam Lot - 500GB Laptop Accessories Android - Pro Overstock.com Tablet : Hdd HDD & - Product on A10",694
39516,"amazon.com cf-31sdlbx1m lenovo e530c 4300m notebook 2 notebook - i5-4200u memory, buy mint pro /",471
101601,"Amazon.com CF-31SDLBX1M Lenovo E530c 4300M Notebook CF-F9KWJZZ1M 2 Notebook - i5-4200U Memory, Buy Mint Pro /",471
406247,HP Gemplus - Core 3d Duo LED Hybrid Twin & 250GB 500GB | Notebook 1TB 8.1 - Android RAM eBay,38
958643,twin notebook - core hp & - 3d hybrid 250gb 500gb ram | 1tb 8.1 gemplus ebay led duo android,38
927706,"Lenovo Aspire E6420 13.3 14"" GT60 Laptop Celeron 2 D2500 Core KB SATA Graphic 6GHz - 4",330
842394,"GT60 E6420 - CORE ASPIRE LENOVO 6GHZ 4 CELERON D2500 KB 2 14"" LAPTOP GRAPHIC SATA 13.3",330
108687,11 3GB T440 CF-52VDA131M Bat HP HD LED - CA011L35406EM 3 Laptop | 7 Vology,348
593860,HP CF-52VDA131M VOLOGY 11 LAPTOP 3GB LED HD CORE2DUO CA011L35406EM 3 BAT | 7 -,348
525890,"i3542-6000bk 80gb 4800 ram - i5 s5381 power - 15.6"" best - vology 8 ram ddr3, alibaba.com win product : tester,mini webcam,android",283
543254,"80GB I3542-6000BK S5381 PRODUCT 15.6"" RAM - VOLOGY 4800 RAM - POWER - BEST WEBCAM,ANDROID DDR3, ALIBABA.COM I5 8 WIN TESTER,MINI :",283
938030,"AMAZON.COM THINKPAD C55D-A5344 (17,3"") BRAND ON DOMINATOR-891;9S7-1763A2-891",501
830924,"Amazon.com ThinkPad C55D-A5344 (17,3"") Brand on Dominator-891;9S7-1763A2-891",501
381012,Asus WT60 2 13 4.2 10.1,550
46256,10.1 WT60 Asus Laptop 13 4.2 2,550
189372,"- : laptop 3667u 4lbs elitebook buy windows professional 4g lan | alibaba.com 4 i3-2377m color, new ddr3 a5120",175
176690,"Buy : EliteBook Windows - 4G New DDR3 Professional 4lbs 3667U i3-2377M Color, A5120 | 4 Lan Laptop Alibaba.com",175
833213,"15 thinkpad m6800 netbook - i7 net-tablet 3.2 processor - 1080p (4 uk midnight pro | 8 with product laptop - firstshop laptop vology ram, computers - - on",350
157847,"15 ThinkPad M6800 Netbook - Parts i7 Net-tablet 3.2 Processor - 1080p (4 UK Midnight Pro | 8 With Product Laptop - FirstShop Laptop Vology RAM, Computers - - on",350
893401,IBM ThinkPad Pink TMP246-M-33PH-Intel Inch 16GB - Buy On Touchscreen Accessories WIN8PRO 4G | -,90
1183075,IBM THINKPAD PINK TMP246-M-33PH-INTEL INCH 16GB - BUY ON TOUCHSCREEN ACCESSORIES WIN8PRO 4G | -,90
866837,"lenovo travelmate b6220 laptop s1 notebook 3"" core 53ghz 4gb 1gb 1gb laptop,ultrabook 500 64-bit ebay | ebay silver home",700
441620,"Lenovo TravelMate B6220 Laptop S1 Notebook 3"" Core 53GHz 4GB 1GB 1GB Laptop,Ultrabook 500 64-bit eBay | eBay Silver Home",700
967804,"ThinkPad Business 14"" : - GB 20B20011US SSD Vology 1366 Pouces hard DL, Dvd-writer Dell Dual Notebook RAM 12"" Webcam w 320 FHD Amazon.com nach Professional Price Call SSD RAM Graphics",202
532339,"Amazon.com : Dell 12"" 20B20011US 14"" ThinkPad FHD Webcam RAM Pouces hard - w GB Dual Notebook DL, Business nach 320 Professional SSD Call Vology Dvd-writer Price Graphics SSD 1366 RAM",202
216431,LENOVO SONY - 1080P 2 TOUCH EBAY - I5 CORE - HOURS WINDOWS SALE EBAY GHZ EBAY SSD RAM X,194
508994,Lenovo Sony - 1080p 2 Touch eBay - i5 Core - Hours Windows Sale eBay GHz eBay SSD RAM x,194
968212,"Asus Toughbook Z40, 13.3-Inch 13",187
156659,"Asus Toughbook Z40, Split NV570P31U 13.3-Inch 13",187
343189,"Acer Aspire E1-771-53236G50Mnii - 17.3"" - Core i5 3230M - Windows 7 Home Premium 64-bit - 6 GB RAM - 500 GB HDD",217
1123574,"Acer Aspire E1-771-53236G50Mnii 17.3"" LED Notebook - Intel Core I5 I5-3230M 2.60 GHz (6 GB RAM - 500 GB HDD - DVD-Writer - Intel HD 4000 - Windows 7 Home Premium 64-bit - 1600 X 900 Display - Bluetooth) Price Comparison at Buy.net",217
560464,Amazon.com : Acer Aspire NX.MG7AA.005;E1-771-6496 17.3-Inch Laptop : Computers & Accessories,217
496011,"AMAZON.COM Z710 8440P ACCESSORIES LAPTOP MULTI K1100M/8GB SALE,MINI I5 VERSION) FULL DDR3 469-4345 INTEL 3 TB BUY.NET EBAY 4 WINCE,LAPTOP : GB WHOLESALE 4770 - PRODUCT SCREEN, | DOWNGRADE 2 HD",571
37195,"Amazon.com 469-4345 8440P Z710 Multi Laptop K1100M/8GB 4770 i5 VERSION) Full DDR3 : Intel Wince,Laptop TB | eBay 4 downgrade Accessories GB Wholesale Sale,Mini - Product 2 Buy.net 3 screen, HD",571
371364,"dell 6"" alienware server desktop 4ghz (sabertooth-z97-mark1) k02ca - - 20c6003kza dvdrw 887942721275 i5 cheap gb - ebay gb | | 500 - - computer - & gb",78
983468,"Dell 6"" Alienware Server Desktop 4GHz (SABERTOOTH-Z97-MARK1) K02CA - - 20C6003KZA DVDRW 887942721275 i5 Cheap GB - eBay GB | | 500 - - COMPUTER - & GB",78
1212467,"HP Laptop Air ThinkPad Hard 512 Laptop : Free 4300U : Hdd,Dvd-rw,Wifi,Webcam,Bluetooth,1080p eBay Intel RAM CHRGR 80GB eBay on Laptops Alibaba.com Notebooks Price PANASONIC RAM - 6.5a Computer",12
220403,"HP LAPTOP AIR THINKPAD HARD 512 LAPTOP : FREE 4300U : HDD,DVD-RW,WIFI,WEBCAM,BLUETOOTH,1080P EBAY INTEL RAM CHRGR 80GB EBAY ON LAPTOPS ALIBABA.COM NOTEBOOKS PRICE PANASONIC RAM - 6.5A",12
361468,HP Latitude 17 Touch refurbished Pc Touch 7 Core M 3427U 3g Full Condition 128 WiFi Ray Laptops,36
368813,hp latitude 17 touch refurbished pc touch 7 core m 3427u 3g full condition 128 wifi ray laptops,36
388457,"HP B8S43AW EliteBook 2570P 12.5"" Notebook - Vology",492
324032,"HP B8S45AW EliteBook 2570P 12.5"" Notebook - Vology",492
402356,"- A 15 eBay A10 3"" i7 Keyboard, - 6Gbps Windows Windows Inch Catalog.com : Lenovo RAM, Notebook Lit X",174
1004420,"Lenovo A10 15 eBay 3"" A - 1 i7 6Gbps Lit Windows - Catalog.com RAM, Inch Notebook Keyboard, : Windows X",174
20431,Lenovo Slim T540P Vology Core 5547 80GB LED - Tablet - Windows Windows Touch 500 1.90 eBay Laptop,289
1115774,lenovo slim t540p vology core 5547 80gb - tablet - windows windows touch 500 1.90 ebay laptop,289
718183,dell dell x1 755 series - version,638
497951,Dell Dell X1 755 Series - Version,638
193089,"DELL LENOVO | ON COMPUTER,DUAL-CORE 64-BIT 2640M 14"" WITH 4GB X2 JUEGOS RAM BUSINESS ULTRABOOK GB GB COMPUTER,ANDROID GB RAM GHZ L520 NOTEBOOK",253
722341,"Dell Lenovo L520 With Notebook 14"" 2640M Ultrabook GHz 4GB X2 GB RAM 64-bit | Computer,Dual-core Computer,Android GB Business RAM on Juegos Gb",253
100754,"Amazon.com Inspiron - Pavilion Touchscreen ""mini-netbooks Staples® Memory Moderm+camera+wifi Core Pc,Shenzhen Home 1 PC 160GB 64-bit Cheap GB on eBay",379
242469,"Amazon.com Inspiron Moderm+camera+wifi Home Touchscreen ""mini-netbooks Staples® Memory - eBay Pavilion Pc,Shenzhen 1 PC Cheap 64-bit on GB 160GB",379
524746,Amazon.com : Acer Aspire NX.MPSAA.002;E5-571-30F1 15.6-Inch Laptop : Computers & Accessories,86
1020495,Amazon.com : Acer Aspire NX.MLTAA.011;E5-571-38KJ 15.6-Inch Laptop : Computers & Accessories,86
29375,"HP Precision 3 Notebook 2 Rackmount 4500U Inch i5 3g Atom - 5420, 8 11 800mhz eBay Windows NVIDIA -",271
1009159,"2 Precision - 800mhz HP Notebook 11 Inch Windows - Atom 3 5420, 8 4500U Rackmount eBay i5 3g",271
281313,"Lenovo Latitude Price Opteron Office 80GB Duo A8-6500B Celeron (IPS) Intel (1920X1080), 2017 NVIDIA Hard",412
270157,"Lenovo 80GB Duo Hard NVIDIA Price Intel (IPS) Latitude A8-6500B (1920X1080), 2017 Opteron Celeron",412
1025390,lenovo e5r60us#aba inspiron inter - 320,240
407680,Lenovo E5R60US#ABA Inspiron Combo Inter - 320,240
313690,"Lenovo ThinkPad X120e 0596 - 11.6"" - E-350 - Windows 7 Pro 64-bit - 4 GB RAM - 320 GB HDD - Vology",371
602209,"Lenovo ThinkPad X120e 0596 - 11.6"" - E-350 - Windows 7 Pro 64-bit - 4 GB RAM - 320 GB HDD - Vology",371
1188396,Dell CF-31WALAHRM DominatorPro-890 i7 Multipurpose LED Screen Price Core Working Dell Switching UK Australia | NVIDIA eBay eBay Mini RAM 320 768 i7-4500U - - -,108
158644,WORKING MULTIPURPOSE I7 SWITCHING - CF-31WALAHRM SCREEN 320 DELL PRICE LED RAM UK EBAY AUSTRALIA DELL NVIDIA DOMINATORPRO-890 I7-4500U EBAY - 768 MINI - CORE |,108
557800,"panasonic d430 6710b gs60 17 f2r72ut#aba 500 core (33l3225) 1007u - 1"" - win7 gb",141
578637,"Panasonic D430 6710B GS60 17 F2R72UT#ABA 500 Core (33L3225) 1007U - 1"" - HDD, Win7 GB",141
691545,- Xplore ThinkPad 340 laptop Core,490
906236,Xplore - ThinkPad 340 laptop Pro Core,490
759102,"miniprice.ca 57y4390 lenovo cortex 8 notebook gaming 1 drive solid accessories at p25 laptop,laptop yr | | gb 750gb 64-bit - on",635
294199,"Miniprice.ca 57y4390 Lenovo Cortex 8 Notebook Gaming 1 Drive Solid Accessories at P25 Laptop,Laptop yr | | GB 750GB 64-bit - on",635
420447,Inch Laptops Lenovo ATG Overstock.com on Touch 14 â 2 XP Mini Type - 64-bit Form Price GTX770M SSD 2GB Inch Accelerator GHz Radeon Ddr3-1600/pc3-12800 HD (ID:162342789),320
927616,Lenovo Inch Mini ATG 14 - Touch 2 2GB â XP Inch Type Form 64-bit Laptops (ID:162342789) GTX770M GHz Overstock.com Ddr3-1600/pc3-12800 Accelerator SSD Radeon on HD Price,320
1146173,"DELL LIFEBOOK 13A 6"" I5 11.6"" 2 I5 3 500GB ANDROID MYGOFER.COM GHZ | 64-BIT PC |",684
276727,"Dell LifeBook 11 13A 6"" i5 11.6"" 2 i5 3 500GB Android MyGofer.com GHz | 64-bit Pc |",684
1188342,asus vaio t520 512mb/4g 6464 500gb 3.2 touchscreen i7 ghz milesone win laptop 8.1 i5-4300u i5 1.60 intel,98
